,Date,Stars,BankName,Clean_Review,sentiment,sentiment_cat
154,2016-03-14,1,Pacific Beneficial Mortgage Co,accurate caused close getting significant doing line request holding zelada instances comparable challenging broker apparently quicken assurances extended entirely despite read refinance lock finish piecemeal staff pattern assumptions local reading due borrower day documents pb brokers probably werent months requests correspondence delay discovered numerous knowledge rate thru following alex,0.13333333333333336,Positive
155,2016-01-08,1,Pacific Beneficial Mortgage Co,told reviews close stated writing carrion shop loan broker receiving cost received lender reached action despite read response credit extorting powers permission receive review potential disappointing situation statement leaving pay occurred accusing continue voicemail adam offered reaching lengths heard left commission kirk entire terribly call appraisal letter contacted mortgage paid day time reimbursed am explain customer email rate lendingtree voicing pacific money doing nominal closed paying times offering instructed extremely entering originally status local via confirmed stating share customers beneficial promised misled upfront final check displeasure office happy admin provided brokerage cover gay compete amount spoke homebuyer original accommodate experience treated boss phone home unpleasant reach called,-0.0005208333333333315,Negative
156,2017-08-13,1,Pacific Beneficial Mortgage Co,reviews dont nice initial pick conversation thats annoyed bad past category loan poor selected responsiveness matter leave honestly read website opinion call inquiries hope positive fair rating system review preference required intake didnt service clarification phone customer blank fees rate officer rep,0.037727272727272734,Neutral
157,2016-02-06,1,Pacific Beneficial Mortgage Co,pacific locked sent forever frustrating loan nearly poor application lender sign read applied emailed appraisal status inquire responsive communication caring review recommend errors customers filed week organized rate corrections lenders reply docs called,-0.4,Negative
158,2017-01-04,1,Pacific Beneficial Mortgage Co,preliminary note saying initial steer biggie getting telepathy adam professional paranoid lending sent makes update info explained broker couldnt company personal highly argh application polite picked w2s financial complicated tree notified requesting waste read mental emailed spoke paperwork tell decision started plenty documents via days folks time applicants emails shared send companies advised immediately situation requested drop looks responded applicaiton somewhat help called,-0.0675,Negative
159,2017-09-04,5,North American Savings Bank,knowledgeable nasb excellent future loan process highly kory provided complicated entire read refinance superb carla responsive experience mortgage time team recommend service throughout hung ours,0.27666666666666667,Positive
160,2017-03-19,5,North American Savings Bank,knowledgeable thanks professional calm loan process dealing responsiveness kory extremely complicated entire read refinance integrity purchase else cool level moving throughout officer properties none forward,0.07500000000000001,Neutral
161,2017-02-10,5,North American Savings Bank,deals tried top buyingselling homes market close changes component nasb opportunity impacts patiently rally income swapping questions families loan broker buy closed added mattered origination financial complicated expert estate advocated read professionally answers expanded military support va aaron due detailed antebellum change versed time team business five ability handled list pressure week pass home rate fees look real officer retirement,0.04166666666666667,Neutral
162,2016-05-12,5,North American Savings Bank,changes nasb loansespecially stops challenging closed loan truly pull rules process complicate family entire despite read military va beyond antebellum required time team recommend believe tough home guide regulations retirement loans,-0.01777777777777777,Negative
163,2017-02-02,5,North American Savings Bank,thank getting competitor professional thousands closed loan special class act lender job entire goodlet originally current days team pleasure deserving institution saving real dallas called,0.16530612244897958,Positive
164,2016-12-27,5,North American Savings Bank,nasb slightly professional lending comments delivered begin competitive loan satisfied matched process leader cost bids application signing origination assuring completely completion online lender kudos tree sales read applied staff beat believability custer goodlet mortgage appreciative supportive wife time convincing brent price team product service truthful promised timely home none dallas closing chose company,0.39999999999999997,Positive
165,2016-11-28,5,North American Savings Bank,buying thanks ready decide questions buyers offered start buy process house amazing read answers stringent call purchase jon experience calling potential recommend phone home definitely help easy,0.2388888888888889,Positive
166,2017-05-24,5,North American Savings Bank,closed process days thanks purchase nasb agreement home informational experience date easy amazing chose preapproval,0.2833333333333333,Positive
167,2017-02-17,5,North American Savings Bank,loan knowledgeable process patient accurate shopping call barrett extremely jon mortgage asset quick simple helpful suggest husband,0.15208333333333335,Positive
168,2016-11-28,5,North American Savings Bank,loan jons knowledgeable process patient accurate name barrett extremely jon mortgage asset quick simple passing looking helpful husband,0.15208333333333335,Positive
169,2016-05-20,5,North American Savings Bank,instantly homes bryant nasb makes express family met read refinanced mistake options military discuss incredibly ive awesome experience cant time authenticity purchased easy,0.44666666666666666,Positive
170,2017-02-17,5,North American Savings Bank,loan exceeded hard highly rate jeff recommended expectations hoped officer,-0.06583333333333334,Negative
171,2017-03-04,5,North American Savings Bank,detail knowledgeable adam professional hesitate helpful questions loan start process highly manner transaction refi weve read talking confident unsure recommend gone attention timely answered home thru help easy smooth,0.31866666666666665,Positive
172,2017-05-09,5,North American Savings Bank,quickly answers tedious knowledgeable process easy responsive mortgage questions website,0.08888888888888889,Neutral
173,2017-04-24,5,North American Savings Bank,madewell knowledgeable easy nasb request lending process received surprises seamless tree entire offers looking offer mortgage multiple recommend banks home definitely closing alex,0.10555555555555556,Positive
174,2017-04-10,5,North American Savings Bank,loan rob closed didnt able getting issues helpful time,0.2,Positive
175,2017-01-18,5,North American Savings Bank,team closing despite prompt peter roadblocks answered somehow professional various encountered questions time responses,0.05,Neutral
176,2017-05-24,5,North American Savings Bank,note friendly knowledgeable buying adam professional brought effective closed personal highly ensure house read spoke beyond communication recommended time congratulations written recommend hard hand sending touch care aspects skills,0.12047619047619047,Positive
177,2016-05-12,5,North American Savings Bank,stepped expertise buying thank faced beginning errounous stand alievatied identifying thousands buy process enjoyed contract entire read mistake call walked hope barrett guidance jon stood saved time guy uncertainties wire home real closing,0.2333333333333333,Positive
178,2016-05-12,5,North American Savings Bank,thanks money nasb beginning courtesy upmost buy rescue helping call barrett journey please save team pleasure respect guided closing,0.2,Positive
179,2016-06-11,5,North American Savings Bank,dont bryant prompt speak walking happening wisdom explanations road process application seeking online path financial entire read blindly recall steps genuinely homebuyer mortgage day buyingrefinancing bumps time recommend homeowners understanding telling throughout guide cared smooth,0.06000000000000001,Neutral
180,2016-05-12,5,North American Savings Bank,fortunate matched price deal,0.4,Positive
181,2017-09-04,5,North American Savings Bank,buy thorough excellent rate persistent home absoltely diligent easy time alex,0.7166666666666667,Positive
182,2017-01-26,5,North American Savings Bank,recommend companies homes market nasb purchased experienced mortgage experience jeremy definitely looking wife brent,0.4,Positive
183,2016-06-11,5,North American Savings Bank,service hard thanks close customer respectful available time extra called,0.16166666666666668,Positive
184,2017-05-09,5,North American Savings Bank,previous team meet thank deadline thanks happy home kept owners lender encouraging brent,0.2777777777777778,Positive
185,2016-09-15,5,North American Savings Bank,told serious rolling loan closed buy talked process cost hour purchasing honestly read lease offer easier hold feel weeks contacted time months brent recommend id morning inquired control responded home daily comfortable ago found,0.11333333333333333,Positive
186,2017-03-19,5,North American Savings Bank,knowledgeable buying nervous adam couldnt afford process anxiety cares completely house read ten regret tell feel dream ease time communicating home rate bought using little,-0.029166666666666664,Negative
187,2016-12-20,5,North American Savings Bank,fred refinance customers painless address nice thanks pleasant kary concerns care available,0.4833333333333333,Positive
188,2016-04-13,5,North American Savings Bank,types monthly opposite pros thanks nasb confirming klossner pressured rushed loan whatever cons kory payments financial kory5 stars approximate additional read options understand offer va feel lower beyond decision circumstances time costs biggest calculate explain versus life rate based institution choice officer closing comfortable unique,0.09583333333333333,Neutral
189,2017-12-24,5,North American Savings Bank,types monthly opposite pros thanks nasb confirming klossner pressured rushed loan whatever cons kory payments financial kory5 stars approximate additional read options understand offer va feel lower beyond decision circumstances time costs biggest calculate explain versus life rate based institution choice officer closing comfortable unique,0.09583333333333333,Neutral
190,2016-08-24,5,North American Savings Bank,told aarons close extra fought couldnt buy cost wasnt father difference move house cover looking planned appraiser job read rush able aaron recommended pleased time worry recommend service customer home rate closing pay date,0.3333333333333333,Positive
191,2016-08-16,5,North American Savings Bank,dollars knowledgeable professional month begin thousands loan approvedclosed highly express hundreds timeline happiness read spoke able aaron weeks lower saved cant recommend rate tight literally saving,0.2562857142857143,Positive
192,2017-05-24,5,North American Savings Bank,hard stressful thanks feel responsive jon experience mortgage approved,-0.04583333333333334,Negative
193,2017-12-24,5,North American Savings Bank,friendly manner timely responses appreciated helpful joey,0.2875,Positive
194,2016-12-05,5,North American Savings Bank,loan refinance friendly hartegan nasb home officer pleased helpful wife chose joey,0.4375,Positive
195,2017-12-09,5,North American Savings Bank,monthly jersey close currently reside north office assisted nearly company highly wonderful family promptly online honestly read able mortgages shopped addition payment lower mortgage person american ultimately emails steve recommend bank assigned colleague home calls rate savings answer found,0.31428571428571433,Positive
196,2016-08-02,5,North American Savings Bank,thanks excellent dedication honorable doing lending happening deadlines fellow loan closed straight understood rc extremely shooter delays professionalism ensure appraiser read ensured meet va word slow personally causing cant time recommend team veteran expect officer closing,0.10937499999999997,Positive
197,2016-12-27,5,North American Savings Bank,closing understands nasb funds meets past loan highly extremely lender nasbs meet va experience easily time five recommend service requirement veteran experienceworking especially lenders easy smooth stars loans,0.1273809523809524,Positive
198,2016-02-14,5,North American Savings Bank,service outstanding timely,0.5,Positive
199,2017-07-07,5,North American Savings Bank,fred hard including dreams calls beyond true vacation smoothly,0.15277777777777776,Positive
200,2016-12-20,5,North American Savings Bank,recommend heartily service fast helpful,0.2,Positive
201,2017-05-24,5,North American Savings Bank,terms expertise listened patient thanks humanly aaron responded rate responsive individual concern caring helped knowledgable care possibly spring,0.05,Neutral
202,2017-01-04,5,North American Savings Bank,friendly buying thank mile extra questions painless process kept extremely available read helping front aaron talk wife time home veteran help answer,0.19375,Positive
203,2017-06-23,5,North American Savings Bank,loan team officer step helped amazing,0.6000000000000001,Positive
204,2017-10-26,5,North American Savings Bank,told trying extra happening contact issues questions helpful kept extremely constant addressed available quickly wouldnt exactly concerns step care closing wait alex,0.19666666666666668,Positive
205,2016-01-30,5,North American Savings Bank,easy service,0.43333333333333335,Positive
206,2016-09-30,5,North American Savings Bank,pleasure lender alex couldnt,0.0,Neutral
207,2017-12-17,5,North American Savings Bank,responsive surprises guy,0.0,Neutral
208,2017-02-17,5,North American Savings Bank,process expected surprises rate extremely smooth,0.15000000000000002,Positive
209,2016-12-05,5,North American Savings Bank,fred schedule process responsive helped exactly,0.25,Positive
210,2016-11-13,5,North American Savings Bank,leehy customers name hard honest commission andrew heart person,0.15416666666666665,Positive
211,2017-01-26,5,North American Savings Bank,field knowledgeable loan closed highly respond quick contract track house fred awesome day stayed days time emails recommend calls,0.34833333333333333,Positive
212,2016-07-25,5,North American Savings Bank,pleasure fine business bank values people talk real walks traditional,0.20555555555555557,Positive
213,2016-09-08,5,North American Savings Bank,judgment knowledgeable sense doing attitude process functionary accessible paperwork positive refinancing humor joey trusted true throughout partner maintained failed complex,0.030454545454545456,Neutral
214,2017-07-07,5,North American Savings Bank,dont people consider hesitant usually loan company process exceeded expectations previously local mortgage jeremy recommend service trusted knowledge customer nonlocal officer involved,-0.125,Negative
215,2016-11-13,5,North American Savings Bank,dont people consider hesitant usually loan company process exceeded expectations previously local mortgage jeremy recommend service trusted knowledge customer nonlocal officer involved,-0.125,Negative
216,2016-02-06,5,North American Savings Bank,steve couldnt am supervisor friend glad recommended day closing,0.5,Positive
217,2016-09-15,5,North American Savings Bank,customer professional oriented,0.1,Neutral
218,2017-12-17,5,North American Savings Bank,recommend steve patient highly havent responsive bought move house cant questions praise,0.16,Positive
219,2017-08-28,1,North American Savings Bank,told automatic account escrow scheduled request representative double smoothly loan intuitive received debit provide counseling actually read changed credit span complete various late unlike service bank messages rude services capable automatically specifically charge external payments whom call letter woman confirmation balance mortgage change months customer email adjusted using disaster suggested process instructed minutes record earlier website nasbs va weeks total entries banks department veteran adjust agent clunky nasb sent default servicing voice deficiency performing set amount experienced debited spoke error current payment mail incompetence system socalled business apply telling sell hung closing called,0.0642857142857143,Neutral
220,2017-05-02,1,North American Savings Bank,recommend miserable purchase accepted screwed home responsibility experience imaginable wouldnt purchasing doghouse errors,-1.0,Negative
221,2016-08-16,1,North American Savings Bank,told communicated thank steer disorganized nasb people kang loan poor process times questioned unless idea happy expired minutes actual communicate house appraiser sign settling items settlement read refinance lock talking current refinancing contacted lower forgot communication mortgage pictures sweet documents causing werent recommend steve appraise didnt twice comps committed appraising email rate look goodness notary officer competent called,0.20833333333333334,Positive
222,2017-08-13,1,North American Savings Bank,told communicated thank steer disorganized nasb people loan poor process times questioned unless idea happy expired minutes actual communicate house appraiser sign settling items settlement read refinance lock talking current refinancing contacted lower forgot communication mortgage pictures sweet documents causing werent recommend steve appraise comps twice committed email rate look goodness notary officer competent called,0.20833333333333334,Positive
223,2017-02-24,1,North American Savings Bank,card loan company times supervisor understood ok heard earlier read response fro credit refinance emailed nick due started busness called,0.125,Positive
224,2016-06-26,1,North American Savings Bank,fees apr explain rate,0.0,Neutral
225,2017-10-26,1,North American Savings Bank,told friendly finally close star conversation departure request professional questions recured loan depending documentation received wasnt respond doesnt read traveling patterns complete justified single lower requests id hard bank disrespect respectful assure promise rep completed imagine unwilling broken ready rectify quick hadnt unfold additional ive mortgage started day time didnt count email rate promises initial country beginning explained closed times process kept wished earlier mortgages weeks sounded wifes occasion wife repeats customers banks owe assurance responded life complained hours properties care donna complaints sent deal treats application happen incompetent happened yourself unable provided owned honestly worst tell violated sorry experience pushed example home,-0.07919799498746867,Negative
226,2016-10-22,1,North American Savings Bank,told close nasb property diffiicult north amortgage information loan built process difference family mishandling provided lender read opinion compared mortgage causing american recommend bank home savings value reverification,0.0,Neutral
227,2017-05-31,1,North American Savings Bank,previous registering disturbing site phone list unprofessional contacted lender,-0.3333333333333333,Negative
228,2016-10-07,1,North American Savings Bank,told reviews recoup account obtain loan couldnt sometimes stuck house despite read refinanced credit mistake bypass risen able reports decided feel pursuing personally american save comps bank messages officer findings lenders pay promise completed voicemail forwarding worth aggravation urge standard resent ensure suitable additional led helping refinance complied forwarded started news time strongly average didnt email calls rate savings using ago little effort issuing assessment frequent money honor impression avoid prevent issues conversing words paying below matter result im half convoluted calling informing realtors confirmed cant securing werent emails lot banks rates believe spent assurance week answered expect contacting stopped annoyed bad north company secure write warn yourself attracting assessments course looking amount residence communication system documents sufficient business ill recourse phone minimal telling reach recording,-0.0033854166666666425,Negative
229,2016-12-27,1,North American Savings Bank,told bob check close coordinate nasb sale sent past agreed driving personal stressful power fly household ran read accept credit paperwork wouldnt started day days wife attorney fedex five id send bank knowledge home consent purchased notary houses closing docs weeksit,0.18333333333333335,Positive
230,2016-09-30,1,North American Savings Bank,firm promises nasb excellent disappeared income loan apparent constantly apparently lender sign read credit busy im lock follow horrible etc sensed local weeks contacted lower towards experience plenty day didnt tons terms business reason rates immediately matters thankfully complained lenders closing failed date rep,-0.08888888888888886,Negative
231,2016-03-07,1,North American Savings Bank,told guess friendly locked saying thanks initial ready parameters ears nasb professional lending sent february missed boat replied competitive loan proceed selected closed talked fall deaf ok respond extremely lender january contract exact continued tree round read select lock spoke etc current else tomorrow signed weeks receive please late near five emails didnt bunch banks send rates phone email week fees calls rate following pretty lenders helpful rep,0.08333333333333333,Neutral
232,2017-10-11,1,North American Savings Bank,told faith disappointed nasb conversation everyday honest beginning supposed tax loan consultant explanation cost expected repeatedly read compoentsfees aware estimate total communication mentioned receive time am send apply bank fixed rate taxes closing extra called,-0.012499999999999994,Negative
233,2017-08-28,1,North American Savings Bank,intended communicated close account escrow loan discussing prevented rules poor short wasnt allow despite read credit certified days owed address finance statement pay trying currently property taking month rolling offered expressly available sold assured support statements rolled paperwork estimate paid mortgage underwriting time county despites customer sometime rate prepaid taxes disbursement immediate initial mislead knowing arrival consider funds sale beginning future issues supposed neutral financing process straight unacceptable minutes owens constant extremely nasbs instead va rating collect intent calendar agents books thankfully prior agent corrected errors classifying tried saying pros check nasb bad december document irl funding definite amount error refinancing appeared pursued huge business sell closing,-0.017307692307692284,Negative
234,2016-04-20,1,North American Savings Bank,costs closing times quoted mattered rate increased information months,0.0,Neutral
235,2017-07-22,1,North American Savings Bank,loan refinance processing process explaining free barrett issue kept jon quick appreciated date,0.3111111111111111,Positive
236,2017-12-09,1,North American Savings Bank,relockin followed rule rate,0.0,Neutral
237,2016-05-05,1,North American Savings Bank,locked close missed applications frustrating floated loan wasnt respond patience vacation hud percent possibly credit read able sample feel days hard whenever bank list waived luck pay found trying continue line tgif blame accept busy refinance assured hassle call history wasted charged fee aware day quotes news time difficult am didnt stage customer minute email rate employment answer detail closed noticed process times dealing expected minutes ten favorite weeks insurance please cant verification season lot believe pressure week hours extension handle care middle final dont thank overall check careful nasb people bad document information suggest consultant company application ok unlucky hear asap processing shoulnt own else sorry experience communication oh charging fixed fees home xx reach details closing wait called,-0.016269841269841264,Negative
238,2016-11-13,1,North American Savings Bank,finally stopped taking contact try loan broker company details short quick read answers offer hold insurance mortgage comment soon business emails matt calls return complications help little found,0.03645833333333333,Neutral
239,2017-08-13,1,North American Savings Bank,keen caused eave easy close prompt specified writing transfers doing bad document resolve carry exception electronic suppose fought loan process happened expired issue read papers mistake refinance lock able charged rewritten fee day documents bumps costs written am service phone customer email rate agent pretty extension date closing smooth final responses,0.14722222222222225,Positive
240,2016-10-07,5,Triumph Lending,customer helpful service,0.0,Neutral
241,2016-01-08,5,Triumph Lending,customer helpful service,0.0,Neutral
242,2017-01-18,5,Triumph Lending,couldnt happier thank tell honesty character beginning mark,0.0,Neutral
243,2017-12-02,5,Triumph Lending,buying thank mile beginning heart questions deal company stressful developer happy specially professionalism house solve read mark helping time team am bottom customer home help care helpful chose extra skills,0.38571428571428573,Positive
244,2016-02-29,5,Triumph Lending,team closing rates fast experience provided helpful competitive mark,0.2,Positive
245,2017-10-19,5,Triumph Lending,bob satisfied process fast free responded stress definitely super smooth job helpful amazing,0.4055555555555556,Positive
246,2016-01-15,5,Triumph Lending,recommend team process highly obstacles peter quick professional funding help lammerts questions personable,0.12777777777777777,Positive
247,2016-03-07,5,Triumph Lending,team pleasure recommend painless process waymire staff highly company awesome christopher easy supporting,0.4608333333333333,Positive
248,2017-01-04,5,Triumph Lending,buying conducting comes providing questions reassurance difference family respond stephanie quick triumph staff experience recommended communication days time emails business answering friends home lacking,0.3333333333333333,Positive
249,2016-08-16,5,Triumph Lending,trying educate stop property gimmicky games lending needy buy company name process rental happy pleasant starts triumph play larger sales read im quickly call wouldnt techniques logo spaceship time didnt responded decide chose,0.33333333333333337,Positive
250,2016-05-27,5,Triumph Lending,told buying easy market thank fast laughed enjoy loan buy exceeded process application peter minutes stress challenges quick extremely simple honestly house joking actually entire response hear continued read refinance support bar call ones able outstanding weeks couple day time emails team service customer home rate hours closing smooth stars called,0.36969696969696975,Positive
251,2017-09-12,5,Triumph Lending,plan resource willing professional confidence calm questions reassured text process highly andy importantly absolutely provide looking read able homebuying incredible refinancing experience skilled countless demeanor superior messages answered throughout understanding utmost guide help closing forward,0.36100000000000004,Positive
252,2017-05-17,5,Triumph Lending,loan closed appreciate process thank getting peter questions smooth time,0.15000000000000002,Positive
253,2017-02-02,5,Triumph Lending,hiccups fast questions smoothly closed process understood happened online triumph reached funding purchasing house read hold run relatively beyond responsive loved late hands team recommend answered friday easy forward found,0.15555555555555556,Positive
254,2017-09-27,5,Triumph Lending,dollars seriously thanks particularly vargas gut getting winner vanessa request lending sent waited month alina information thousands cliche ignored unprofessional completely theyre heard respond sounds feeling triumph provided flores question read preapproval prize informed follow call wasted decided lower mortgage wife time costs lot companies stage checking phone promised map email pushy home real closing failed,-0.005555555555555554,Negative
255,2016-01-15,5,Triumph Lending,check vanessa questions couldnt importantly respond quick fantastic professionalism read answers hold balance mortgage representatives enthusiasm companies perfect candle step word,0.5333333333333333,Positive
256,2017-05-24,5,Triumph Lending,top communicated ready element hesitate loan besides transaction left reached looking read peace shopped compared lower decision day brokers funded costs pleasure recommend timely week fees john prior home chance step services involved closing,0.175,Positive
257,2018-01-01,5,Triumph Lending,technology knowledgeable personable buyers processes feed extremely provided triumph entire efficient awesome experience pleased time team recommend streamlined home definitely real,0.315,Positive
258,2016-02-14,5,Triumph Lending,team maya service customer excellent marcos experience lender,1.0,Positive
259,2017-11-25,5,Triumph Lending,team detail process explain understood peter answered responded andor available questions time answer,0.4,Positive
260,2016-07-03,5,Triumph Lending,friendly knowledgeable communicated buying ready financials professional applications loan painful question house read etc proof mind fill experience produce team explain organized home step easy answer chris,0.08166666666666667,Neutral
261,2017-10-11,5,Triumph Lending,recommend team process absolutely fighting own answering rock realtor stephanie guys questions amazing,0.46666666666666673,Positive
262,2017-03-04,5,Triumph Lending,recommend pleasure help houston own thank highly forget realtor thankful stephanie patience bought house amazing,0.45333333333333337,Positive
263,2017-10-26,5,Triumph Lending,experience people,0.0,Neutral
264,2016-01-23,5,Triumph Lending,understands thorough writing honest listens loan communicates fastest read delivers quickly meet processing ive experience level business service customer seen easy upfront wont chris,0.45555555555555555,Positive
265,2016-04-28,5,Triumph Lending,responsive inquiries,0.0,Neutral
266,2016-03-07,5,Triumph Lending,recommend painless process highly stephanie quick alina phillip,0.24666666666666665,Positive
267,2016-04-05,5,Triumph Lending,pleasure process thanks stephanie throughout advice solid,0.1,Neutral
268,2017-04-10,5,Triumph Lending,team quickly friendly drewry process enjoyed responded stephanie throughout professional provided advice lending services,0.325,Positive
269,2016-08-31,5,Triumph Lending,bob process fast free respond stress definitely super smooth job helpful amazing stars satisfaction,0.3866666666666667,Positive
270,2017-03-04,5,Triumph Lending,team recommend service customer provide stephanie responsive lender fantastic helpful,0.4,Positive
271,2016-09-30,5,Triumph Lending,effort follow knowledgeable thank difference excellent experience professional step time deal chris,0.55,Positive
272,2017-07-22,5,Triumph Lending,speed obtain getting information deal loan highly giving provide records reached read earns thumbs contacted responsive time required recommend business guy hard followup sell breaks chris,-0.06583333333333334,Negative
273,2016-07-18,5,Triumph Lending,mutual lending suggested deal financing waymire highly proactive triumph friend responsive time team buyer recommend guy stage home real spectacular chris,0.5299999999999999,Positive
274,2017-05-02,5,Triumph Lending,mutual lending suggested deal financing waymire highly proactive triumph friend responsive time team buyer recommend guy stage home real spectacular chris,0.5299999999999999,Positive
275,2016-05-27,5,Triumph Lending,close lending month questions process respond walk quick triumph house read preapproval complete able letter treated time team bidding hasslefree home care easy answer,0.3416666666666667,Positive
276,2017-10-26,5,Triumph Lending,customers drewry personal received wonderful timely home stephanie purchasing care,0.5,Positive
277,2017-10-04,5,Triumph Lending,machine top buying excellent lt lending beginning sellers tree day welloiled stayed team requested home step care closing date completed,0.75,Positive
278,2017-01-04,5,Triumph Lending,monica loan customers support staff jc process answering phenomenal throughout awesome lending keeping job questions informed processmarcos,0.75,Positive
279,2017-06-30,5,Triumph Lending,team emails imagine id process recommend received goes minutes marcos response calls triumph reached step easy time texts,0.43333333333333335,Positive
280,2017-05-02,5,Triumph Lending,tirelessly top easy difficulties continually thorough report representative lending issues diligent questions begin deal loan process highly peter triumph professionalism lammerts entire available read preapproval informed credit quickly overcome houston able obstacles answer mind efficient mortgage started via time costs recommend terms team service phone email rate calls closing looked tx,0.2845833333333333,Positive
281,2016-11-06,5,Triumph Lending,team process john mortgage lender,0.0,Neutral
282,2016-02-14,5,Triumph Lending,tension parties asset lending keeping month katie closed extremely triumph job informed midst tremendous day time progress explaining marcos accomplished step helpful planned,0.07708333333333334,Neutral
283,2016-06-26,5,Triumph Lending,team closed thank seller professional triumph pushed bumps time experienced,0.26666666666666666,Positive
284,2016-12-27,5,Triumph Lending,team times focus getting excellent kept stephanie job informed,1.0,Positive
285,2017-05-31,5,Triumph Lending,close lending future title smoothly loan company process expected stephanie earlier triumph lender read able realtor experience comment days team definitely reach,0.13333333333333333,Positive
286,2016-01-23,5,Triumph Lending,bob rates beat prompt triumph approval lenders closing,0.0,Neutral
287,2016-04-28,5,Triumph Lending,bob trying happier gut reassured questions katie strict minutes stuck hour lender triumph amazing read beat percentage followed saved via costs rates checking email answered home lenders closing called,0.6000000000000001,Positive
288,2017-02-02,5,Triumph Lending,kevin connected thanks overall close knowing super confidence information families truly stressful times someones cares provide provided job read appreciate stay approach beyond individual communication experience team customers hard timely home life earned helpful,0.048333333333333325,Neutral
289,2018-01-01,5,Triumph Lending,loan pleasure recommend process guerra easier expected purchase family friends home john condo definitely,-0.05,Negative
290,2016-12-27,5,Triumph Lending,loan closed hard stephanie awesome,0.20277777777777775,Positive
291,2016-01-15,5,Triumph Lending,closed closing service hard drewry specifically customer suggest stephanie prior request arose ensure issues addressresolve time triumphs,-0.13055555555555556,Negative
292,2016-02-21,5,Triumph Lending,recommend follow process highy responsiveness answered home glen mortgage impressed nonbusiness hours salvador questions time smoothly janel helping,0.7,Positive
293,2016-01-30,5,Triumph Lending,loan process guerra fast explaining john easiest super responding,0.26666666666666666,Positive
294,2016-06-11,5,Triumph Lending,buying building getting little walking sale appreciated questions closed process castaneda steven move looking read hold purchase decided dream contacted pregnant time emails steve harass push answering deciding remembered spent explaining home calls helpful smooth forward,0.09097222222222223,Neutral
295,2017-04-17,5,Triumph Lending,buying building getting little sale appreciated questions closed process waking castaneda steven move looking read hold purchase decided dream contacted pregnant time emails steve harass push answering deciding remembered spent explaining home calls helpful smooth forward,0.09097222222222223,Neutral
296,2017-03-04,5,Triumph Lending,placed finally buying enjoyable easy ready loan process documentation responsiveness helped available offers read refinancing documents smooth manage service attention guerra phone customer immediately accepted email home john look houses responding details luck joy none failed,0.25925925925925924,Positive
297,2016-11-06,5,Triumph Lending,contacting pierce annoyed suggestions texting loan process received express blame pleasant hour commission read answers able easier feel due beyond experience talk probably requests guy matt week definitely hours frustration,0.14166666666666666,Positive
298,2017-11-17,5,Triumph Lending,contacting pierce annoyed suggestions texting loan process received express blame pleasant hour commission read answers able easier feel due beyond experience talk probably requests guy matt week definitely hours frustration,0.14166666666666666,Positive
299,2017-06-30,5,Triumph Lending,knowledgeable easy getting lending contact helpful loan truly process waymire family qualified delays triumph helped read dream recommend am friends sometime purchased home officer closing thankful chris,0.43333333333333335,Positive
300,2016-04-05,5,LoanSnap,recommend refinance friendly knowledgeable loan highly home willing questions answer,0.26166666666666666,Positive
301,2017-12-24,5,LoanSnap,friendly knowledgeable willing dyllon makes questions loan company process highly recommenced dealt house looking amazing refinanced refinance loansnap recommend home officer easy answer,0.3636666666666667,Positive
302,2016-01-23,5,LoanSnap,buying desperation close escrow parties ranee property dlj line lending focused calm constructive frustrating loan offered form special stressful highly fall received experiecne minutes record enormously glad helps lender met complicated honestly tree track read type accept downpayment changed finish call offer hope purchase articulate weeks filled recognize unflappable responsive day multiple martinez shoutout time dljs board previous didnt competing terms am team product perfectly phone munoz wellcoordinated answered home timing knowledgable upfront adan finding,0.20458874458874457,Positive
303,2016-01-01,5,LoanSnap,process constant teams throughout appreciated thoroughness entire updates,0.06666666666666667,Neutral
304,2017-12-02,5,LoanSnap,thank thanks mcclung dlj beginning questions information loan process highly provided financial cadwell feel robert refinancing experience assistance required recommend service home janeen comfortable,0.19,Positive
305,2016-10-22,5,LoanSnap,road business loan hitting mcclung opportunity robert dealt persistent professional real love future bumps deal managed,0.2833333333333333,Positive
306,2016-02-29,5,LoanSnap,attitude person,0.0,Neutral
307,2016-07-25,5,LoanSnap,effort process incredibly responsive little completed,0.35625,Positive
308,2016-08-16,5,LoanSnap,lender,0.0,Neutral
309,2017-10-26,5,LoanSnap,detail instills confidence dedicated loan sekani truly painless process absolutely quick question read response appreciate serving guys lightening time help attention clients brian look dread officer easy none,0.3833333333333333,Positive
310,2017-05-31,5,LoanSnap,heloc fast dlj loop start process absolutely kept financial updated lisa mine read attentive finish processor call detailed mortgage banker ethan pleasure business phone definitely earned,0.20000000000000004,Positive
311,2017-11-10,5,LoanSnap,loan knowledgeable top thank responsive heart officer word adan,0.5,Positive
312,2017-01-26,5,LoanSnap,closing top patient dlj professional concern bc bothered questions appears loan agreed process apparently kept honored question sleep read refinanced waiting means estimate slow huge days didnt terms lot immediately munoz explaining home rate trust investment word smooth planned adan responds,0.19166666666666665,Positive
313,2017-07-22,5,LoanSnap,transaction promptly thorough answered ben responsive look super concerns questions,0.3333333333333333,Positive
314,2017-02-02,5,LoanSnap,detail ranee thorough super explained deal loan process issue online entire fha refinance current ben mortgage anthony dljs flawlessly using easy,0.35333333333333333,Positive
